,train,val,test
0,slide1,slide26,slide48
1,slide2,slide59,slide55
2,slide3,slide62,slide65
3,slide4,slide71,slide70
4,slide5,slide74,slide107
5,slide6,slide77,slide119
6,slide7,slide79,slide135
7,slide10,slide94,slide172
8,slide11,slide97,slide174
9,slide12,slide117,slide177
10,slide13,slide146,slide183
11,slide14,slide151,slide184
12,slide15,slide166,slide205
13,slide16,slide195,slide207
14,slide17,slide208,slide269
15,slide18,slide219,slide278
16,slide19,slide229,slide279
17,slide20,slide238,slide283
18,slide21,slide241,slide306
19,slide22,slide251,slide317
20,slide23,slide261,slide320
21,slide24,slide265,slide340
22,slide25,slide270,slide345
23,slide27,slide275,slide349
24,slide28,slide288,slide365
25,slide29,slide294,slide366
26,slide30,slide307,slide379
27,slide31,slide308,slide388
28,slide32,slide328,slide397
29,slide33,slide344,slide402
30,slide34,slide353,slide407
31,slide35,slide357,slide411
32,slide36,slide359,slide425
33,slide37,slide373,slide428
34,slide38,slide382,slide433
35,slide39,slide385,slide437
36,slide40,slide393,slide438
37,slide41,slide401,slide440
38,slide42,slide410,slide441
39,slide43,slide414,slide445
40,slide44,slide417,slide449
41,slide45,slide421,slide457
42,slide46,slide426,slide468
43,slide47,slide432,slide486
44,slide49,slide436,slide495
45,slide50,slide442,slide506
46,slide51,slide453,slide509
47,slide52,slide463,slide519
48,slide53,slide469,slide522
49,slide54,slide475,slide528
50,slide56,slide476,slide543
51,slide57,slide485,slide544
52,slide58,slide494,slide555
53,slide60,slide498,slide561
54,slide61,slide503,slide562
55,slide63,slide520,slide567
56,slide64,slide524,slide606
57,slide66,slide533,slide607
58,slide67,slide534,slide613
59,slide68,slide554,slide615
60,slide69,slide576,slide621
61,slide72,slide584,slide641
62,slide73,slide594,slide658
63,slide75,slide595,slide667
64,slide76,slide604,slide673
65,slide100,slide605,slide675
66,slide101,slide619,slide682
67,slide102,slide632,slide685
68,slide103,slide642,slide722
69,slide104,slide666,slide729
70,slide105,slide696,slide730
71,slide106,slide704,slide739
72,slide108,slide718,slide748
73,slide109,slide723,slide775
74,slide110,slide763,slide779
75,slide111,slide797,slide784
76,slide112,slide810,slide785
77,slide113,slide829,slide791
78,slide114,slide831,slide798
79,slide115,slide841,slide809
80,slide116,slide848,slide814
81,slide118,slide868,slide840
82,slide120,slide871,slide850
83,slide121,slide877,slide853
84,slide122,slide896,slide854
85,slide123,slide903,slide867
86,slide124,slide907,slide881
87,slide125,slide908,slide884
88,slide126,slide937,slide886
89,slide127,slide945,slide895
90,slide128,slide946,slide909
91,slide129,slide964,slide911
92,slide130,slide971,slide912
93,slide131,slide977,slide918
94,slide132,slide981,slide924
95,slide133,slide991,slide936
96,slide134,slide993,slide942
97,slide136,slide996,slide947
98,slide137,slide1003,slide950
99,slide138,slide1021,slide955
100,slide139,slide1025,slide962
101,slide140,slide1031,slide972
102,slide141,slide1045,slide979
103,slide142,slide1051,slide1001
104,slide143,slide1052,slide1028
105,slide144,slide1053,slide1032
106,slide145,,
107,slide147,,
108,slide148,,
109,slide149,,
