,train,val,test
0,slide1,slide6,slide7
1,slide2,slide34,slide17
2,slide3,slide35,slide23
3,slide4,slide37,slide61
4,slide5,slide42,slide73
5,slide10,slide46,slide96
6,slide11,slide58,slide97
7,slide12,slide60,slide98
8,slide13,slide63,slide101
9,slide14,slide71,slide117
10,slide15,slide94,slide127
11,slide16,slide112,slide132
12,slide18,slide114,slide135
13,slide19,slide131,slide139
14,slide20,slide136,slide147
15,slide21,slide144,slide159
16,slide22,slide157,slide173
17,slide24,slide158,slide179
18,slide25,slide160,slide183
19,slide26,slide165,slide184
20,slide27,slide175,slide188
21,slide28,slide186,slide196
22,slide29,slide187,slide206
23,slide30,slide199,slide208
24,slide31,slide202,slide211
25,slide32,slide204,slide218
26,slide33,slide221,slide229
27,slide36,slide231,slide242
28,slide38,slide252,slide247
29,slide39,slide257,slide272
30,slide40,slide291,slide275
31,slide41,slide297,slide305
32,slide43,slide317,slide315
33,slide44,slide346,slide328
34,slide45,slide361,slide333
35,slide47,slide392,slide345
36,slide48,slide397,slide391
37,slide49,slide403,slide395
38,slide50,slide404,slide406
39,slide51,slide413,slide410
40,slide52,slide419,slide445
41,slide53,slide424,slide462
42,slide54,slide431,slide481
43,slide55,slide432,slide486
44,slide56,slide459,slide495
45,slide57,slide466,slide507
46,slide59,slide473,slide518
47,slide62,slide490,slide525
48,slide64,slide494,slide529
49,slide65,slide501,slide545
50,slide66,slide503,slide556
51,slide67,slide514,slide569
52,slide68,slide523,slide578
53,slide69,slide526,slide595
54,slide70,slide557,slide603
55,slide72,slide561,slide605
56,slide74,slide590,slide606
57,slide75,slide604,slide626
58,slide76,slide607,slide627
59,slide100,slide613,slide632
60,slide102,slide618,slide637
61,slide103,slide633,slide639
62,slide104,slide635,slide641
63,slide105,slide640,slide653
64,slide106,slide651,slide660
65,slide107,slide652,slide672
66,slide108,slide655,slide677
67,slide109,slide658,slide691
68,slide110,slide699,slide695
69,slide111,slide700,slide702
70,slide113,slide704,slide724
71,slide115,slide717,slide727
72,slide116,slide720,slide732
73,slide118,slide730,slide739
74,slide119,slide740,slide741
75,slide120,slide760,slide752
76,slide121,slide763,slide765
77,slide122,slide768,slide766
78,slide123,slide787,slide776
79,slide124,slide788,slide801
80,slide125,slide793,slide805
81,slide126,slide798,slide808
82,slide128,slide803,slide828
83,slide129,slide821,slide841
84,slide130,slide834,slide842
85,slide133,slide856,slide849
86,slide134,slide863,slide851
87,slide137,slide865,slide870
88,slide138,slide867,slide887
89,slide140,slide871,slide893
90,slide141,slide875,slide907
91,slide142,slide892,slide908
92,slide143,slide901,slide938
93,slide145,slide911,slide950
94,slide146,slide918,slide956
95,slide148,slide941,slide972
96,slide149,slide948,slide981
97,slide150,slide949,slide982
98,slide151,slide957,slide999
99,slide152,slide966,slide1005
100,slide153,slide997,slide1006
101,slide154,slide1003,slide1012
102,slide155,slide1014,slide1037
103,slide156,slide1016,slide1040
104,slide161,slide1026,slide1045
105,slide162,slide1056,slide1054
106,slide163,,
107,slide164,,
108,slide166,,
109,slide167,,
110,slide168,,
111,slide169,,
112,slide170,,
113,slide171,,
