,train,val,test
0,slide1,slide26,slide48
1,slide2,slide59,slide55
2,slide3,slide62,slide65
3,slide4,slide71,slide70
4,slide5,slide74,slide107
5,slide6,slide77,slide119
6,slide10,slide79,slide135
7,slide11,slide94,slide172
8,slide12,slide97,slide174
9,slide13,slide117,slide177
10,slide14,slide146,slide183
11,slide15,slide151,slide184
12,slide16,slide166,slide205
13,slide17,slide195,slide207
14,slide18,slide208,slide269
15,slide19,slide219,slide278
16,slide20,slide229,slide279
17,slide21,slide238,slide283
18,slide22,slide241,slide306
19,slide23,slide251,slide317
20,slide24,slide261,slide320
21,slide25,slide265,slide340
22,slide27,slide270,slide345
23,slide28,slide275,slide349
24,slide29,slide288,slide365
25,slide30,slide294,slide366
26,slide31,slide307,slide379
27,slide32,slide308,slide388
28,slide33,slide328,slide397
29,slide34,slide344,slide402
30,slide35,slide353,slide407
31,slide36,slide357,slide411
32,slide37,slide359,slide425
33,slide38,slide373,slide428
34,slide39,slide382,slide433
35,slide40,slide385,slide437
36,slide41,slide393,slide438
37,slide42,slide401,slide440
38,slide43,slide410,slide441
39,slide44,slide414,slide445
40,slide45,slide417,slide449
41,slide46,slide421,slide457
42,slide47,slide426,slide468
43,slide49,slide432,slide486
44,slide50,slide436,slide495
45,slide51,slide442,slide506
46,slide52,slide453,slide509
47,slide53,slide463,slide519
48,slide54,slide469,slide522
49,slide56,slide475,slide528
50,slide57,slide476,slide543
51,slide58,slide485,slide544
52,slide60,slide494,slide555
53,slide61,slide498,slide561
54,slide100,slide503,slide562
55,slide101,slide520,slide567
56,slide102,slide524,slide606
57,slide103,slide533,slide607
58,slide104,slide534,slide613
59,slide105,slide554,slide615
60,slide106,slide576,slide621
61,slide108,slide584,slide641
62,slide109,slide594,slide658
63,slide110,slide595,slide667
64,slide111,slide604,slide673
65,slide112,slide605,slide675
66,slide113,slide619,slide682
67,slide114,slide632,slide685
68,slide115,slide642,slide722
69,slide116,slide666,slide729
70,slide118,slide696,slide730
71,slide120,slide704,slide739
72,slide121,slide718,slide748
73,slide122,slide723,slide775
74,slide123,slide763,slide779
75,slide124,slide797,slide784
76,slide125,slide810,slide785
77,slide126,slide829,slide791
78,slide127,slide831,slide798
79,slide128,slide841,slide809
80,slide129,slide848,slide814
81,slide130,slide868,slide840
82,slide131,slide871,slide850
83,slide132,slide877,slide853
84,slide133,slide896,slide854
85,slide134,slide903,slide867
86,slide136,slide907,slide881
87,slide137,slide908,slide884
88,slide138,slide937,slide886
89,slide139,slide945,slide895
90,slide140,slide946,slide909
91,slide141,slide964,slide911
92,slide142,slide971,slide912
93,slide143,slide977,slide918
94,slide144,slide981,slide924
95,slide145,slide991,slide936
96,slide147,slide993,slide942
97,slide148,slide996,slide947
98,slide149,slide1003,slide950
99,slide150,slide1021,slide955
100,slide152,slide1025,slide962
101,slide153,slide1031,slide972
102,slide154,slide1045,slide979
103,slide155,slide1051,slide1001
104,slide156,slide1052,slide1028
105,slide157,slide1053,slide1032
106,slide158,,
107,slide159,,
108,slide160,,
109,slide161,,
