,train,val,test
0,slide1,slide9,slide16
1,slide2,slide13,slide30
2,slide3,slide15,slide35
3,slide4,slide22,slide39
4,slide5,slide46,slide42
5,slide6,slide49,slide51
6,slide10,slide55,slide54
7,slide11,slide56,slide67
8,slide12,slide61,slide68
9,slide14,slide70,slide80
10,slide17,slide76,slide86
11,slide18,slide89,slide112
12,slide19,slide93,slide114
13,slide20,slide96,slide142
14,slide21,slide107,slide144
15,slide23,slide113,slide157
16,slide24,slide136,slide165
17,slide25,slide161,slide166
18,slide26,slide190,slide171
19,slide27,slide193,slide175
20,slide28,slide195,slide185
21,slide29,slide200,slide196
22,slide31,slide206,slide215
23,slide32,slide210,slide223
24,slide33,slide234,slide233
25,slide34,slide240,slide245
26,slide36,slide241,slide248
27,slide37,slide250,slide253
28,slide38,slide256,slide255
29,slide40,slide259,slide260
30,slide41,slide282,slide264
31,slide43,slide283,slide272
32,slide44,slide290,slide276
33,slide45,slide292,slide295
34,slide47,slide303,slide298
35,slide48,slide307,slide324
36,slide50,slide338,slide346
37,slide52,slide343,slide349
38,slide53,slide355,slide351
39,slide57,slide358,slide356
40,slide58,slide360,slide361
41,slide59,slide383,slide375
42,slide60,slide391,slide392
43,slide100,slide394,slide420
44,slide101,slide406,slide426
45,slide102,slide407,slide435
46,slide103,slide427,slide449
47,slide104,slide451,slide466
48,slide105,slide454,slide473
49,slide106,slide458,slide476
50,slide108,slide478,slide493
51,slide109,slide488,slide510
52,slide110,slide499,slide519
53,slide111,slide511,slide526
54,slide115,slide514,slide552
55,slide116,slide529,slide568
56,slide117,slide535,slide572
57,slide118,slide544,slide576
58,slide119,slide551,slide585
59,slide120,slide617,slide591
60,slide121,slide625,slide597
61,slide122,slide630,slide599
62,slide123,slide633,slide611
63,slide124,slide660,slide626
64,slide125,slide663,slide640
65,slide126,slide667,slide643
66,slide127,slide679,slide652
67,slide128,slide684,slide654
68,slide129,slide689,slide658
69,slide130,slide690,slide671
70,slide131,slide703,slide676
71,slide132,slide712,slide715
72,slide133,slide724,slide718
73,slide134,slide726,slide736
74,slide135,slide740,slide760
75,slide137,slide745,slide766
76,slide138,slide746,slide772
77,slide139,slide780,slide779
78,slide140,slide791,slide781
79,slide141,slide803,slide799
80,slide143,slide804,slide829
81,slide145,slide820,slide834
82,slide146,slide830,slide835
83,slide147,slide844,slide852
84,slide148,slide867,slide853
85,slide149,slide884,slide869
86,slide150,slide893,slide870
87,slide151,slide899,slide877
88,slide152,slide927,slide892
89,slide153,slide934,slide898
90,slide154,slide939,slide907
91,slide155,slide942,slide915
92,slide156,slide945,slide946
93,slide158,slide948,slide947
94,slide159,slide949,slide961
95,slide160,slide955,slide966
96,slide162,slide959,slide978
97,slide163,slide968,slide996
98,slide164,slide971,slide1000
99,slide167,slide988,slide1008
100,slide168,slide1005,slide1022
101,slide169,slide1013,slide1025
102,slide170,slide1029,slide1027
103,slide172,slide1042,slide1041
104,slide173,slide1049,slide1045
105,slide174,slide1052,slide1051
106,slide176,,
107,slide177,,
108,slide178,,
109,slide179,,
110,slide180,,
111,slide181,,
112,slide182,,
113,slide183,,
114,slide184,,
115,slide186,,
116,slide187,,
117,slide188,,
118,slide189,,
119,slide191,,
120,slide192,,
121,slide194,,
122,slide197,,
123,slide198,,
124,slide199,,
125,slide201,,
126,slide202,,
127,slide203,,
128,slide204,,
129,slide205,,
130,slide207,,
131,slide208,,
132,slide209,,
133,slide211,,
134,slide212,,
135,slide213,,
136,slide214,,
137,slide216,,
138,slide217,,
139,slide218,,
140,slide219,,
141,slide220,,
142,slide221,,
143,slide222,,
144,slide224,,
145,slide225,,
146,slide226,,
147,slide227,,
148,slide228,,
149,slide229,,
150,slide230,,
151,slide231,,
152,slide232,,
153,slide235,,
154,slide236,,
155,slide237,,
156,slide238,,
157,slide239,,
158,slide242,,
159,slide243,,
160,slide244,,
161,slide246,,
162,slide247,,
163,slide249,,
164,slide251,,
165,slide252,,
166,slide254,,
167,slide257,,
168,slide258,,
169,slide261,,
170,slide262,,
171,slide263,,
172,slide265,,
173,slide266,,
174,slide267,,
175,slide268,,
176,slide269,,
177,slide270,,
178,slide271,,
179,slide273,,
180,slide274,,
181,slide275,,
182,slide277,,
183,slide278,,
184,slide279,,
185,slide280,,
186,slide281,,
187,slide284,,
188,slide285,,
189,slide286,,
190,slide287,,
191,slide288,,
192,slide289,,
193,slide291,,
194,slide293,,
195,slide294,,
196,slide296,,
197,slide297,,
198,slide299,,
199,slide300,,
200,slide301,,
201,slide302,,
202,slide304,,
203,slide305,,
204,slide306,,
205,slide308,,
206,slide309,,
207,slide310,,
208,slide311,,
209,slide312,,
210,slide313,,
211,slide314,,
212,slide315,,
213,slide316,,
214,slide317,,
215,slide318,,
216,slide319,,
217,slide320,,
218,slide321,,
219,slide322,,
220,slide323,,
221,slide325,,
222,slide326,,
223,slide327,,
224,slide328,,
225,slide329,,
226,slide330,,
227,slide331,,
228,slide332,,
229,slide333,,
230,slide334,,
231,slide335,,
232,slide336,,
233,slide337,,
234,slide339,,
235,slide340,,
236,slide341,,
237,slide342,,
238,slide344,,
239,slide345,,
240,slide347,,
241,slide348,,
242,slide350,,
243,slide352,,
244,slide353,,
245,slide354,,
246,slide357,,
247,slide359,,
248,slide362,,
249,slide363,,
250,slide364,,
251,slide365,,
252,slide366,,
253,slide367,,
254,slide368,,
255,slide369,,
256,slide370,,
257,slide371,,
258,slide372,,
259,slide373,,
260,slide374,,
261,slide376,,
262,slide377,,
263,slide378,,
264,slide379,,
265,slide380,,
266,slide381,,
267,slide382,,
268,slide384,,
269,slide385,,
270,slide386,,
271,slide387,,
272,slide388,,
273,slide389,,
274,slide390,,
275,slide393,,
276,slide395,,
277,slide396,,
278,slide397,,
279,slide398,,
280,slide399,,
281,slide400,,
282,slide401,,
283,slide402,,
284,slide403,,
285,slide404,,
286,slide405,,
287,slide408,,
288,slide409,,
289,slide410,,
290,slide411,,
291,slide412,,
292,slide413,,
293,slide414,,
294,slide415,,
295,slide416,,
296,slide417,,
297,slide418,,
298,slide419,,
299,slide421,,
300,slide422,,
301,slide423,,
302,slide424,,
303,slide425,,
304,slide428,,
305,slide429,,
306,slide430,,
307,slide431,,
308,slide432,,
309,slide433,,
310,slide434,,
311,slide436,,
312,slide437,,
313,slide438,,
314,slide439,,
315,slide440,,
316,slide441,,
317,slide442,,
318,slide443,,
319,slide444,,
320,slide445,,
321,slide446,,
322,slide447,,
323,slide448,,
324,slide450,,
325,slide452,,
326,slide453,,
327,slide455,,
328,slide456,,
329,slide457,,
330,slide459,,
331,slide460,,
332,slide461,,
333,slide462,,
334,slide463,,
335,slide464,,
336,slide465,,
337,slide467,,
338,slide468,,
339,slide469,,
340,slide470,,
341,slide471,,
342,slide472,,
343,slide474,,
344,slide475,,
345,slide477,,
346,slide479,,
347,slide480,,
348,slide481,,
349,slide482,,
350,slide483,,
351,slide484,,
352,slide485,,
353,slide486,,
354,slide487,,
355,slide489,,
356,slide490,,
357,slide491,,
358,slide492,,
359,slide494,,
360,slide495,,
361,slide496,,
362,slide497,,
363,slide498,,
364,slide500,,
365,slide501,,
366,slide502,,
367,slide503,,
368,slide504,,
369,slide505,,
370,slide506,,
371,slide507,,
372,slide508,,
373,slide509,,
374,slide512,,
375,slide513,,
376,slide515,,
377,slide516,,
378,slide517,,
379,slide518,,
380,slide520,,
381,slide521,,
382,slide522,,
383,slide523,,
384,slide524,,
385,slide525,,
386,slide527,,
387,slide528,,
388,slide530,,
389,slide531,,
390,slide532,,
391,slide533,,
392,slide534,,
393,slide536,,
394,slide537,,
395,slide538,,
396,slide539,,
397,slide540,,
398,slide541,,
399,slide542,,
400,slide543,,
401,slide545,,
402,slide546,,
403,slide547,,
404,slide548,,
405,slide549,,
