,train,val,test
0,slide1001,slide1035,slide560
1,slide1003,slide432,slide75
2,slide1004,slide565,slide199
3,slide1006,slide138,slide751
4,slide1007,slide338,slide1
5,slide1008,slide363,slide998
6,slide1011,slide850,slide323
7,slide1012,slide1005,slide635
8,slide1013,slide1039,slide612
9,slide1015,slide261,slide294
10,slide1016,slide1043,slide684
11,slide1018,slide128,slide584
12,slide1019,slide153,slide271
13,slide102,slide437,slide452
14,slide1021,slide932,slide841
15,slide1022,slide98,slide942
16,slide1023,slide95,slide29
17,slide1024,slide189,slide53
18,slide1028,slide242,slide43
19,slide1030,slide590,slide203
20,slide1032,slide505,slide591
21,slide1034,slide650,slide491
22,slide1036,slide978,slide196
23,slide1037,slide794,slide140
24,slide104,slide928,slide439
25,slide1040,slide400,slide986
26,slide1041,slide141,slide726
27,slide1045,slide146,slide601
28,slide1047,slide761,slide885
29,slide105,slide1054,slide209
30,slide1051,slide178,slide462
31,slide1053,slide222,slide444
32,slide1055,slide70,slide64
33,slide1058,slide512,slide207
34,slide108,slide360,slide101
35,slide109,slide371,slide503
36,slide11,slide126,slide882
37,slide111,slide340,slide755
38,slide113,slide325,slide1017
39,slide114,slide771,slide550
40,slide115,slide1056,slide671
41,slide116,slide405,slide396
42,slide117,slide1027,slide567
43,slide125,slide561,slide1000
44,slide127,slide1009,slide812
45,slide13,slide498,slide175
46,slide130,slide12,slide411
47,slide131,slide119,slide100
48,slide132,slide447,slide973
49,slide134,slide1029,slide378
50,slide136,slide548,slide473
51,slide139,slide133,slide1042
52,slide142,slide214,slide416
53,slide147,slide494,slide552
54,slide148,slide818,slide806
55,slide150,slide1033,slide644
56,slide155,slide837,slide676
57,slide156,slide65,slide10
58,slide157,slide23,slide682
59,slide158,slide939,slide441
60,slide159,slide1049,slide543
61,slide16,slide937,slide869
62,slide160,slide864,slide89
63,slide161,slide842,slide69
64,slide162,slide709,slide493
65,slide167,slide241,slide206
66,slide168,slide900,slide229
67,slide17,slide490,slide174
68,slide176,slide502,slide276
69,slide179,slide383,slide531
70,slide18,slide955,slide409
71,slide181,slide595,slide3
72,slide183,slide339,slide637
73,slide184,slide685,slide629
74,slide185,slide703,slide823
75,slide187,slide788,slide597
76,slide188,slide542,slide648
77,slide190,slide540,slide457
78,slide192,slide958,slide366
79,slide193,slide632,slide752
80,slide194,slide993,slide211
81,slide195,slide714,slide951
82,slide197,slide533,slide724
83,slide198,slide398,slide936
84,slide20,slide85,slide594
85,slide201,slide442,slide649
86,slide204,slide372,slide236
87,slide205,slide907,slide314
88,slide208,slide785,slide987
89,slide21,slide200,slide246
90,slide215,slide284,slide813
91,slide219,slide514,slide845
92,slide22,slide606,slide902
93,slide220,slide694,slide914
94,slide225,slide875,slide450
95,slide227,slide2,slide599
96,slide234,slide784,slide636
