,train,val,test
0,slide1,slide273,slide367
1,slide10,slide208,slide261
2,slide100,slide277,slide463
3,slide1000,slide413,slide957
4,slide1001,slide90,slide556
5,slide1003,slide1039,slide528
6,slide1004,slide32,slide5
7,slide1005,slide274,slide826
8,slide1006,slide903,slide62
9,slide1007,slide808,slide327
10,slide1008,slide92,slide513
11,slide1009,slide529,slide1012
12,slide101,slide82,slide20
13,slide1013,slide613,slide475
14,slide1015,slide856,slide175
15,slide1016,slide617,slide837
16,slide1017,slide75,slide786
17,slide1018,slide370,slide483
18,slide1019,slide654,slide578
19,slide1021,slide1022,slide50
20,slide1023,slide54,slide390
21,slide1027,slide351,slide377
22,slide1028,slide287,slide768
23,slide1029,slide800,slide668
24,slide1030,slide81,slide852
25,slide1034,slide489,slide1032
26,slide1035,slide139,slide681
27,slide1036,slide465,slide142
28,slide1037,slide888,slide430
29,slide104,slide111,slide511
30,slide1040,slide792,slide288
31,slide1041,slide395,slide322
32,slide1042,slide392,slide670
33,slide1043,slide538,slide415
34,slide1045,slide761,slide614
35,slide1047,slide42,slide780
36,slide1049,slide95,slide455
37,slide105,slide369,slide726
38,slide1051,slide187,slide807
39,slide1053,slide494,slide561
40,slide1054,slide873,slide1024
41,slide1055,slide318,slide67
42,slide1056,slide641,slide493
43,slide1058,slide360,slide89
44,slide108,slide1033,slide352
45,slide109,slide970,slide133
46,slide11,slide265,slide732
47,slide113,slide849,slide809
48,slide114,slide517,slide496
49,slide115,slide355,slide462
50,slide116,slide102,slide364
51,slide117,slide178,slide371
52,slide119,slide199,slide157
53,slide12,slide608,slide718
54,slide125,slide683,slide991
55,slide126,slide480,slide869
56,slide128,slide864,slide968
57,slide13,slide159,slide853
58,slide130,slide204,slide525
59,slide131,slide662,slide473
60,slide132,slide909,slide345
61,slide134,slide376,slide426
62,slide136,slide1011,slide963
63,slide138,slide998,slide738
64,slide140,slide651,slide882
65,slide141,slide640,slide127
66,slide146,slide576,slide218
67,slide147,slide752,slide697
68,slide148,slide149,slide445
69,slide150,slide164,slide238
70,slide153,slide785,slide435
71,slide155,slide819,slide604
72,slide156,slide434,slide212
73,slide158,slide387,slide1020
74,slide16,slide899,slide694
75,slide160,slide555,slide926
76,slide161,slide320,slide597
77,slide162,slide708,slide145
78,slide167,slide499,slide881
79,slide168,slide562,slide374
80,slide17,slide259,slide308
81,slide176,slide748,slide737
82,slide179,slide509,slide417
83,slide18,slide988,slide339
84,slide181,slide729,slide653
85,slide183,slide923,slide284
86,slide184,slide431,slide19
87,slide185,slide927,slide143
88,slide188,slide622,slide523
89,slide189,slide533,slide606
90,slide190,slide154,slide984
91,slide192,slide847,slide867
92,slide193,slide740,slide344
93,slide194,slide1010,slide983
94,slide195,slide663,slide987
95,slide196,slide1002,slide386
96,slide197,slide929,slide121
97,slide198,slide200,slide243
98,slide201,slide680,slide551
99,slide203,slide457,slide625
100,slide205,slide152,slide980
101,slide206,slide547,slide516
102,slide207,slide993,slide357
103,slide209,slide495,slide599
104,slide21,slide267,slide669
105,slide214,slide832,slide464
106,slide215,,
107,slide219,,
108,slide22,,
109,slide220,,
110,slide222,,
111,slide225,,
112,slide227,,
113,slide23,,
114,slide234,,
115,slide235,,
116,slide237,,
117,slide239,,
118,slide24,,
119,slide240,,
120,slide241,,
121,slide242,,
122,slide244,,
123,slide245,,
124,slide249,,
125,slide252,,
126,slide253,,
127,slide254,,
128,slide255,,
129,slide257,,
130,slide258,,
131,slide260,,
132,slide262,,
133,slide263,,
134,slide268,,
135,slide270,,
136,slide271,,
137,slide272,,
138,slide275,,
139,slide278,,
140,slide28,,
141,slide280,,
142,slide281,,
143,slide282,,
144,slide283,,
145,slide285,,
146,slide289,,
147,slide29,,
148,slide290,,
149,slide291,,
150,slide292,,
151,slide293,,
152,slide294,,
153,slide295,,
154,slide296,,
155,slide297,,
156,slide298,,
157,slide299,,
158,slide30,,
159,slide300,,
160,slide303,,
161,slide305,,
162,slide311,,
163,slide312,,
164,slide313,,
165,slide316,,
166,slide317,,
167,slide319,,
168,slide323,,
169,slide324,,
170,slide325,,
171,slide328,,
172,slide329,,
173,slide33,,
174,slide331,,
175,slide332,,
176,slide335,,
177,slide337,,
178,slide338,,
179,slide340,,
180,slide342,,
181,slide343,,
182,slide349,,
183,slide350,,
184,slide353,,
185,slide354,,
186,slide356,,
187,slide36,,
188,slide361,,
189,slide363,,
190,slide378,,
191,slide379,,
192,slide380,,
193,slide382,,
194,slide384,,
195,slide385,,
196,slide388,,
197,slide394,,
198,slide396,,
199,slide397,,
200,slide399,,
201,slide4,,
202,slide40,,
203,slide400,,
204,slide401,,
205,slide405,,
206,slide406,,
207,slide407,,
208,slide41,,
209,slide410,,
210,slide411,,
211,slide412,,
212,slide414,,
213,slide416,,
214,slide418,,
215,slide419,,
216,slide421,,
217,slide422,,
218,slide423,,
219,slide424,,
220,slide427,,
221,slide429,,
222,slide43,,
223,slide432,,
224,slide433,,
225,slide436,,
226,slide437,,
227,slide439,,
228,slide44,,
229,slide440,,
230,slide441,,
231,slide444,,
232,slide446,,
233,slide447,,
234,slide449,,
235,slide45,,
236,slide451,,
237,slide452,,
238,slide453,,
239,slide454,,
240,slide459,,
241,slide46,,
242,slide466,,
243,slide467,,
244,slide468,,
245,slide469,,
246,slide47,,
247,slide470,,
248,slide474,,
249,slide476,,
250,slide477,,
251,slide479,,
252,slide486,,
253,slide487,,
254,slide488,,
255,slide491,,
256,slide498,,
257,slide500,,
258,slide503,,
259,slide505,,
260,slide508,,
261,slide512,,
262,slide515,,
263,slide518,,
264,slide519,,
265,slide52,,
266,slide520,,
267,slide521,,
268,slide522,,
269,slide524,,
270,slide53,,
271,slide530,,
272,slide532,,
273,slide534,,
274,slide535,,
275,slide541,,
276,slide543,,
277,slide544,,
278,slide546,,
279,slide548,,
280,slide55,,
281,slide550,,
282,slide552,,
283,slide554,,
284,slide557,,
285,slide558,,
286,slide560,,
287,slide565,,
288,slide566,,
289,slide567,,
290,slide568,,
291,slide569,,
292,slide57,,
293,slide570,,
294,slide573,,
295,slide579,,
296,slide580,,
297,slide581,,
298,slide582,,
299,slide584,,
300,slide585,,
301,slide587,,
302,slide59,,
303,slide590,,
304,slide591,,
305,slide596,,
306,slide6,,
307,slide601,,
308,slide602,,
309,slide607,,
310,slide609,,
311,slide610,,
312,slide612,,
313,slide616,,
314,slide620,,
315,slide621,,
316,slide623,,
317,slide627,,
318,slide628,,
319,slide63,,
320,slide633,,
321,slide635,,
322,slide64,,
323,slide644,,
324,slide645,,
325,slide646,,
326,slide647,,
327,slide65,,
328,slide650,,
329,slide652,,
330,slide655,,
331,slide657,,
332,slide658,,
333,slide659,,
334,slide66,,
335,slide660,,
336,slide661,,
337,slide665,,
338,slide666,,
339,slide667,,
340,slide671,,
341,slide672,,
342,slide673,,
343,slide674,,
344,slide675,,
345,slide676,,
346,slide678,,
347,slide679,,
348,slide68,,
349,slide682,,
350,slide684,,
351,slide688,,
352,slide689,,
353,slide69,,
354,slide690,,
355,slide692,,
356,slide693,,
357,slide696,,
358,slide698,,
359,slide70,,
360,slide701,,
361,slide702,,
362,slide704,,
363,slide706,,
364,slide709,,
365,slide71,,
366,slide712,,
367,slide713,,
368,slide716,,
369,slide717,,
370,slide719,,
371,slide720,,
372,slide721,,
373,slide725,,
374,slide728,,
375,slide730,,
376,slide731,,
377,slide733,,
378,slide734,,
379,slide736,,
380,slide739,,
381,slide741,,
382,slide742,,
383,slide744,,
384,slide746,,
385,slide747,,
386,slide749,,
387,slide750,,
388,slide751,,
389,slide754,,
390,slide755,,
391,slide756,,
392,slide757,,
393,slide1014,,
394,slide1025,,
395,slide1026,,
396,slide103,,
397,slide1031,,
398,slide1038,,
399,slide1044,,
400,slide1046,,
401,slide1048,,
402,slide1050,,
403,slide1052,,
404,slide1057,,
405,slide106,,
406,slide107,,
407,slide110,,
408,slide112,,
409,slide118,,
410,slide120,,
411,slide122,,
412,slide123,,
413,slide124,,
414,slide129,,
415,slide135,,
416,slide137,,
417,slide14,,
418,slide144,,
419,slide15,,
420,slide151,,
421,slide163,,
422,slide165,,
423,slide166,,
424,slide169,,
425,slide170,,
426,slide171,,
427,slide172,,
428,slide173,,
429,slide174,,
430,slide177,,
431,slide180,,
432,slide182,,
433,slide186,,
434,slide191,,
435,slide2,,
436,slide202,,
437,slide210,,
438,slide211,,
439,slide213,,
440,slide216,,
441,slide217,,
442,slide221,,
443,slide223,,
444,slide224,,
445,slide226,,
446,slide228,,
447,slide229,,
448,slide230,,
449,slide231,,
450,slide232,,
451,slide233,,
452,slide236,,
453,slide246,,
454,slide247,,
455,slide248,,
456,slide25,,
457,slide250,,
458,slide251,,
459,slide256,,
460,slide26,,
