,train,val,test
0,slide1,slide873,slide401
1,slide10,slide579,slide28
2,slide100,slide905,slide153
3,slide1000,slide768,slide159
4,slide1001,slide1043,slide290
5,slide1003,slide969,slide500
6,slide1004,slide751,slide90
7,slide1005,slide285,slide529
8,slide1006,slide270,slide289
9,slide1007,slide1022,slide968
10,slide1008,slide239,slide609
11,slide1009,slide863,slide672
12,slide101,slide388,slide1054
13,slide1012,slide732,slide582
14,slide1013,slide87,slide670
15,slide1015,slide1053,slide511
16,slide1016,slide128,slide245
17,slide1017,slide762,slide525
18,slide1018,slide596,slide449
19,slide1019,slide953,slide568
20,slide102,slide222,slide57
21,slide1021,slide303,slide779
22,slide1023,slide69,slide552
23,slide1024,slide351,slide655
24,slide1027,slide534,slide689
25,slide1028,slide747,slide908
26,slide1029,slide591,slide468
27,slide1030,slide433,slide40
28,slide1032,slide532,slide627
29,slide1033,slide746,slide758
30,slide1034,slide761,slide848
31,slide1035,slide989,slide24
32,slide1036,slide675,slide1040
33,slide1037,slide818,slide659
34,slide1039,slide62,slide160
35,slide104,slide194,slide63
36,slide1041,slide1011,slide332
37,slide1042,slide995,slide136
38,slide1045,slide744,slide792
39,slide1047,slide949,slide981
40,slide1049,slide156,slide415
41,slide105,slide541,slide355
42,slide1051,slide181,slide974
43,slide1055,slide343,slide647
44,slide1056,slide544,slide713
45,slide1058,slide682,slide192
46,slide108,slide117,slide554
47,slide11,slide319,slide59
48,slide111,slide422,slide109
49,slide113,slide116,slide414
50,slide114,slide131,slide844
51,slide115,slide50,slide453
52,slide119,slide804,slide628
53,slide12,slide617,slide658
54,slide125,slide651,slide203
55,slide126,slide493,slide889
56,slide127,slide805,slide244
57,slide13,slide973,slide608
58,slide130,slide518,slide22
59,slide132,slide810,slide252
60,slide133,slide679,slide263
61,slide134,slide573,slide759
62,slide138,slide390,slide569
63,slide139,slide528,slide725
64,slide140,slide162,slide437
65,slide141,slide483,slide296
66,slide142,slide537,slide129
67,slide146,slide921,slide110
68,slide147,slide509,slide72
69,slide148,slide180,slide398
70,slide150,slide687,slide7
71,slide155,slide169,slide784
72,slide157,slide154,slide383
73,slide158,slide502,slide336
74,slide16,slide820,slide703
75,slide161,slide306,slide386
76,slide167,slide247,slide722
77,slide168,slide359,slide523
78,slide17,slide460,slide598
79,slide175,slide266,slide870
80,slide176,slide1025,slide988
81,slide178,slide638,slide218
82,slide179,slide456,slide990
83,slide18,slide542,slide785
84,slide183,slide358,slide58
85,slide184,slide495,slide120
86,slide185,slide619,slide872
87,slide187,slide457,slide118
88,slide188,slide774,slide902
89,slide189,slide901,slide996
90,slide190,slide547,slide307
91,slide193,slide951,slide231
92,slide195,slide980,slide490
93,slide196,slide987,slide700
94,slide197,slide243,slide143
95,slide198,slide34,slide464
96,slide199,slide947,slide106
97,slide20,slide574,slide589
98,slide201,slide831,slide699
99,slide204,slide527,slide871
100,slide205,slide1044,slide375
101,slide206,slide770,slide745
102,slide207,slide697,slide977
103,slide208,slide94,slide781
104,slide209,slide766,slide705
105,slide21,slide835,slide540
106,slide214,,
107,slide215,,
108,slide219,,
109,slide220,,
110,slide225,,
111,slide227,,
112,slide23,,
113,slide234,,
114,slide235,,
115,slide237,,
116,slide240,,
117,slide241,,
118,slide242,,
119,slide249,,
120,slide253,,
121,slide254,,
122,slide255,,
123,slide257,,
124,slide258,,
125,slide260,,
126,slide261,,
127,slide262,,
128,slide265,,
129,slide268,,
130,slide271,,
131,slide272,,
132,slide273,,
133,slide274,,
134,slide275,,
135,slide277,,
136,slide278,,
137,slide280,,
138,slide281,,
139,slide282,,
140,slide283,,
141,slide287,,
142,slide288,,
143,slide29,,
144,slide291,,
145,slide292,,
146,slide293,,
147,slide294,,
148,slide295,,
149,slide297,,
150,slide298,,
151,slide299,,
152,slide30,,
153,slide300,,
154,slide305,,
155,slide311,,
156,slide312,,
157,slide313,,
158,slide316,,
159,slide317,,
160,slide318,,
161,slide32,,
162,slide322,,
163,slide323,,
164,slide324,,
165,slide325,,
166,slide327,,
167,slide328,,
168,slide329,,
169,slide33,,
170,slide331,,
171,slide335,,
172,slide337,,
173,slide338,,
174,slide340,,
175,slide342,,
176,slide345,,
177,slide349,,
178,slide350,,
179,slide352,,
180,slide353,,
181,slide354,,
182,slide356,,
183,slide36,,
184,slide360,,
185,slide361,,
186,slide363,,
187,slide364,,
188,slide367,,
189,slide369,,
190,slide370,,
191,slide371,,
192,slide376,,
193,slide377,,
194,slide378,,
195,slide379,,
196,slide380,,
197,slide382,,
198,slide384,,
199,slide385,,
200,slide392,,
201,slide394,,
202,slide395,,
203,slide396,,
204,slide397,,
205,slide399,,
206,slide4,,
207,slide400,,
208,slide405,,
209,slide406,,
210,slide407,,
211,slide41,,
212,slide410,,
213,slide411,,
214,slide412,,
215,slide413,,
216,slide416,,
217,slide418,,
218,slide419,,
219,slide42,,
220,slide421,,
221,slide423,,
222,slide424,,
223,slide426,,
224,slide427,,
225,slide429,,
226,slide43,,
227,slide430,,
228,slide432,,
229,slide436,,
230,slide439,,
231,slide44,,
232,slide440,,
233,slide441,,
234,slide444,,
235,slide446,,
236,slide447,,
237,slide45,,
238,slide451,,
239,slide452,,
240,slide454,,
241,slide455,,
242,slide459,,
243,slide46,,
244,slide462,,
245,slide463,,
246,slide465,,
247,slide466,,
248,slide467,,
249,slide469,,
250,slide47,,
251,slide470,,
252,slide473,,
253,slide474,,
254,slide475,,
255,slide476,,
256,slide477,,
257,slide479,,
258,slide480,,
259,slide486,,
260,slide487,,
261,slide488,,
262,slide489,,
263,slide491,,
264,slide494,,
265,slide496,,
266,slide498,,
267,slide5,,
268,slide503,,
269,slide505,,
270,slide508,,
271,slide512,,
272,slide513,,
273,slide515,,
274,slide517,,
275,slide519,,
276,slide52,,
277,slide520,,
278,slide521,,
279,slide522,,
280,slide524,,
281,slide53,,
282,slide530,,
283,slide535,,
284,slide538,,
285,slide54,,
286,slide543,,
287,slide546,,
288,slide548,,
289,slide55,,
290,slide550,,
291,slide556,,
292,slide557,,
293,slide558,,
294,slide560,,
295,slide561,,
296,slide565,,
297,slide566,,
298,slide567,,
299,slide570,,
300,slide578,,
301,slide580,,
302,slide581,,
303,slide584,,
304,slide585,,
305,slide587,,
306,slide590,,
307,slide6,,
308,slide601,,
309,slide602,,
310,slide607,,
311,slide610,,
312,slide612,,
313,slide613,,
314,slide614,,
315,slide616,,
316,slide620,,
317,slide621,,
318,slide623,,
319,slide633,,
320,slide635,,
321,slide64,,
322,slide640,,
323,slide641,,
324,slide644,,
325,slide645,,
326,slide646,,
327,slide65,,
328,slide650,,
329,slide652,,
330,slide654,,
331,slide657,,
332,slide66,,
333,slide660,,
334,slide661,,
335,slide662,,
336,slide665,,
337,slide666,,
338,slide667,,
339,slide668,,
340,slide67,,
341,slide671,,
342,slide673,,
343,slide674,,
344,slide676,,
345,slide678,,
346,slide68,,
347,slide681,,
348,slide683,,
349,slide684,,
350,slide688,,
351,slide690,,
352,slide692,,
353,slide693,,
354,slide696,,
355,slide698,,
356,slide70,,
357,slide701,,
358,slide702,,
359,slide704,,
360,slide706,,
361,slide709,,
362,slide71,,
363,slide712,,
364,slide716,,
365,slide717,,
366,slide718,,
367,slide719,,
368,slide720,,
369,slide721,,
370,slide726,,
371,slide728,,
372,slide730,,
373,slide731,,
374,slide733,,
375,slide734,,
376,slide736,,
377,slide738,,
378,slide739,,
379,slide741,,
380,slide742,,
381,slide749,,
382,slide75,,
383,slide750,,
384,slide754,,
385,slide755,,
386,slide756,,
387,slide757,,
388,slide760,,
389,slide763,,
390,slide764,,
391,slide765,,
392,slide767,,
393,slide1002,,
394,slide1010,,
395,slide1014,,
396,slide1020,,
397,slide1026,,
398,slide103,,
399,slide1031,,
400,slide1038,,
401,slide1046,,
402,slide1048,,
403,slide1050,,
404,slide1052,,
405,slide1057,,
406,slide107,,
407,slide112,,
408,slide121,,
409,slide122,,
410,slide123,,
411,slide124,,
412,slide135,,
413,slide137,,
414,slide14,,
415,slide144,,
416,slide145,,
417,slide149,,
418,slide15,,
419,slide151,,
420,slide152,,
421,slide163,,
422,slide164,,
423,slide165,,
424,slide166,,
425,slide170,,
426,slide171,,
427,slide172,,
428,slide173,,
429,slide174,,
430,slide177,,
431,slide182,,
432,slide186,,
433,slide19,,
434,slide191,,
435,slide2,,
436,slide200,,
437,slide202,,
438,slide210,,
439,slide211,,
440,slide212,,
441,slide213,,
442,slide216,,
443,slide217,,
444,slide221,,
445,slide223,,
446,slide224,,
447,slide226,,
448,slide228,,
449,slide229,,
450,slide230,,
451,slide232,,
452,slide233,,
453,slide236,,
454,slide238,,
455,slide246,,
456,slide248,,
457,slide25,,
458,slide250,,
459,slide251,,
460,slide256,,
461,slide259,,
462,slide26,,
463,slide264,,
464,slide267,,
465,slide269,,
466,slide27,,
467,slide276,,
468,slide279,,
469,slide284,,
470,slide286,,
471,slide3,,
472,slide301,,
473,slide302,,
474,slide304,,
475,slide308,,
476,slide309,,
477,slide31,,
478,slide310,,
479,slide314,,
480,slide315,,
481,slide320,,
482,slide321,,
483,slide326,,
484,slide330,,
485,slide333,,
486,slide334,,
487,slide339,,
488,slide341,,
489,slide344,,
490,slide346,,
491,slide347,,
492,slide348,,
493,slide35,,
494,slide357,,
495,slide362,,
496,slide365,,
497,slide366,,
498,slide368,,
499,slide37,,
500,slide372,,
501,slide373,,
502,slide374,,
503,slide38,,
504,slide381,,
505,slide387,,
506,slide389,,
507,slide39,,
508,slide391,,
509,slide393,,
510,slide402,,
511,slide403,,
512,slide404,,
513,slide408,,
514,slide409,,
515,slide417,,
516,slide420,,
517,slide425,,
518,slide428,,
519,slide431,,
520,slide434,,
521,slide435,,
522,slide438,,
523,slide442,,
524,slide443,,
525,slide445,,
526,slide448,,
527,slide450,,
528,slide458,,
529,slide461,,
530,slide471,,
531,slide472,,
532,slide478,,
533,slide48,,
534,slide481,,
535,slide482,,
536,slide484,,
537,slide485,,
538,slide49,,
539,slide492,,
540,slide497,,
541,slide499,,
542,slide501,,
543,slide504,,
544,slide506,,
545,slide507,,
546,slide51,,
547,slide510,,
548,slide514,,
549,slide516,,
550,slide526,,
551,slide531,,
552,slide533,,
553,slide536,,
554,slide539,,
555,slide545,,
556,slide549,,
557,slide551,,
558,slide553,,
559,slide555,,
560,slide559,,
561,slide56,,
562,slide562,,
563,slide563,,
564,slide564,,
565,slide571,,
566,slide572,,
567,slide575,,
568,slide576,,
569,slide577,,
570,slide583,,
571,slide586,,
572,slide588,,
573,slide592,,
574,slide593,,
575,slide594,,
576,slide595,,
577,slide597,,
578,slide599,,
579,slide60,,
580,slide600,,
581,slide603,,
582,slide604,,
583,slide605,,
584,slide606,,
585,slide61,,
586,slide611,,
587,slide615,,
588,slide618,,
589,slide622,,
590,slide624,,
591,slide625,,
592,slide626,,
593,slide629,,
594,slide630,,
595,slide631,,
596,slide632,,
597,slide634,,
598,slide636,,
599,slide637,,
600,slide639,,
601,slide642,,
602,slide643,,
603,slide648,,
604,slide649,,
605,slide653,,
606,slide656,,
607,slide663,,
608,slide664,,
609,slide669,,
610,slide677,,
611,slide680,,
612,slide685,,
613,slide686,,
614,slide691,,
615,slide694,,
616,slide695,,
617,slide707,,
618,slide708,,
619,slide710,,
620,slide711,,
621,slide714,,
622,slide715,,
623,slide723,,
624,slide724,,
625,slide727,,
626,slide729,,
627,slide73,,
628,slide735,,
629,slide737,,
630,slide74,,
631,slide740,,
632,slide743,,
633,slide748,,
634,slide752,,
635,slide753,,
