,train,val,test
0,slide1,slide410,slide942
1,slide10,slide426,slide486
2,slide100,slide328,slide340
3,slide1000,slide937,slide730
4,slide1004,slide436,slide912
5,slide1005,slide241,slide278
6,slide1006,slide382,slide183
7,slide1007,slide97,slide779
8,slide1008,slide534,slide437
9,slide1009,slide991,slide1032
10,slide101,slide1003,slide884
11,slide1011,slide195,slide388
12,slide1012,slide498,slide911
13,slide1013,slide385,slide950
14,slide1015,slide265,slide411
15,slide1016,slide763,slide544
16,slide1017,slide848,slide979
17,slide1018,slide475,slide675
18,slide1019,slide841,slide205
19,slide102,slide476,slide441
20,slide1022,slide718,slide283
21,slide1023,slide270,slide207
22,slide1024,slide945,slide440
23,slide1027,slide704,slide528
24,slide1029,slide275,slide682
25,slide1030,slide520,slide809
26,slide1033,slide261,slide791
27,slide1034,slide1045,slide119
28,slide1035,slide503,slide65
29,slide1036,slide946,slide561
30,slide1037,slide554,slide70
31,slide1039,slide401,slide850
32,slide104,slide1021,slide397
33,slide1040,slide62,slide1028
34,slide1041,slide294,slide55
35,slide1042,slide797,slide854
36,slide1043,slide219,slide658
37,slide1047,slide77,slide1001
38,slide1049,slide453,slide519
39,slide105,slide1053,slide909
40,slide1054,slide868,slide641
41,slide1055,slide463,slide449
42,slide1056,slide494,slide853
43,slide1058,slide432,slide613
44,slide108,slide117,slide607
45,slide109,slide469,slide621
46,slide11,slide353,slide349
47,slide111,slide903,slide433
48,slide113,slide981,slide379
49,slide114,slide71,slide972
50,slide115,slide666,slide673
51,slide116,slide208,slide924
52,slide12,slide524,slide840
53,slide125,slide964,slide775
54,slide126,slide421,slide886
55,slide127,slide59,slide317
56,slide128,slide896,slide739
57,slide13,slide414,slide184
58,slide130,slide877,slide543
59,slide131,slide1051,slide667
60,slide132,slide810,slide468
61,slide133,slide908,slide567
62,slide134,slide146,slide345
63,slide136,slide584,slide522
64,slide138,slide288,slide407
65,slide139,slide696,slide918
66,slide140,slide829,slide135
67,slide141,slide576,slide509
68,slide142,slide151,slide814
69,slide147,slide417,slide402
70,slide148,slide619,slide784
71,slide150,slide971,slide172
72,slide153,slide533,slide320
73,slide155,slide632,slide748
74,slide156,slide595,slide174
75,slide157,slide344,slide729
76,slide158,slide594,slide48
77,slide159,slide373,slide895
78,slide16,slide393,slide785
79,slide160,slide359,slide445
80,slide161,slide229,slide438
81,slide162,slide993,slide798
82,slide167,slide1025,slide955
83,slide168,slide977,slide555
84,slide17,slide996,slide107
85,slide175,slide251,slide867
86,slide176,slide307,slide279
87,slide178,slide74,slide365
88,slide179,slide831,slide947
89,slide18,slide26,slide425
90,slide181,slide94,slide562
91,slide185,slide308,slide881
92,slide187,slide907,slide606
93,slide188,slide485,slide306
94,slide189,slide605,slide615
95,slide190,slide357,slide269
96,slide192,slide166,slide962
97,slide193,slide642,slide722
98,slide194,slide723,slide177
99,slide196,slide871,slide457
100,slide197,slide1031,slide428
101,slide198,slide238,slide685
102,slide199,slide1052,slide936
103,slide20,slide604,slide506
104,slide201,slide442,slide366
105,slide203,slide79,slide495
106,slide204,,
107,slide206,,
108,slide209,,
109,slide21,,
110,slide214,,
111,slide215,,
112,slide22,,
113,slide220,,
114,slide222,,
115,slide225,,
116,slide227,,
117,slide23,,
118,slide234,,
119,slide235,,
120,slide237,,
121,slide239,,
122,slide24,,
123,slide240,,
124,slide242,,
125,slide244,,
126,slide245,,
127,slide249,,
128,slide252,,
129,slide253,,
130,slide254,,
131,slide255,,
132,slide257,,
133,slide258,,
134,slide260,,
135,slide262,,
136,slide263,,
137,slide268,,
138,slide271,,
139,slide272,,
140,slide273,,
141,slide274,,
142,slide277,,
143,slide28,,
144,slide280,,
145,slide281,,
146,slide282,,
147,slide285,,
148,slide287,,
149,slide289,,
150,slide29,,
151,slide290,,
152,slide291,,
153,slide292,,
154,slide293,,
155,slide295,,
156,slide296,,
157,slide297,,
158,slide298,,
159,slide299,,
160,slide30,,
161,slide300,,
162,slide303,,
163,slide305,,
164,slide311,,
165,slide312,,
166,slide313,,
167,slide316,,
168,slide318,,
169,slide319,,
170,slide32,,
171,slide322,,
172,slide323,,
173,slide324,,
174,slide325,,
175,slide327,,
176,slide329,,
177,slide33,,
178,slide331,,
179,slide332,,
180,slide335,,
181,slide337,,
182,slide338,,
183,slide342,,
184,slide343,,
185,slide350,,
186,slide351,,
187,slide352,,
188,slide354,,
189,slide355,,
190,slide356,,
191,slide36,,
192,slide360,,
193,slide361,,
194,slide363,,
195,slide364,,
196,slide367,,
197,slide369,,
198,slide370,,
199,slide371,,
200,slide376,,
201,slide377,,
202,slide378,,
203,slide380,,
204,slide384,,
205,slide390,,
206,slide392,,
207,slide394,,
208,slide395,,
209,slide396,,
210,slide399,,
211,slide4,,
212,slide40,,
213,slide400,,
214,slide405,,
215,slide406,,
216,slide41,,
217,slide412,,
218,slide413,,
219,slide415,,
220,slide416,,
221,slide418,,
222,slide419,,
223,slide42,,
224,slide422,,
225,slide423,,
226,slide424,,
227,slide427,,
228,slide429,,
229,slide43,,
230,slide430,,
231,slide439,,
232,slide44,,
233,slide444,,
234,slide446,,
235,slide447,,
236,slide45,,
237,slide451,,
238,slide452,,
239,slide454,,
240,slide455,,
241,slide459,,
242,slide46,,
243,slide462,,
244,slide465,,
245,slide466,,
246,slide467,,
247,slide47,,
248,slide470,,
249,slide473,,
250,slide474,,
251,slide477,,
252,slide479,,
253,slide480,,
254,slide483,,
255,slide487,,
256,slide488,,
257,slide489,,
258,slide491,,
259,slide493,,
260,slide496,,
261,slide5,,
262,slide50,,
263,slide500,,
264,slide505,,
265,slide508,,
266,slide511,,
267,slide512,,
268,slide513,,
269,slide515,,
270,slide517,,
271,slide518,,
272,slide52,,
273,slide521,,
274,slide525,,
275,slide529,,
276,slide53,,
277,slide530,,
278,slide532,,
279,slide535,,
280,slide538,,
281,slide54,,
282,slide541,,
283,slide546,,
284,slide548,,
285,slide550,,
286,slide552,,
287,slide556,,
288,slide557,,
289,slide558,,
290,slide560,,
291,slide565,,
292,slide566,,
293,slide568,,
294,slide569,,
295,slide57,,
296,slide570,,
297,slide573,,
298,slide578,,
299,slide579,,
300,slide580,,
301,slide581,,
302,slide582,,
303,slide585,,
304,slide587,,
305,slide590,,
306,slide591,,
307,slide596,,
308,slide6,,
309,slide601,,
310,slide602,,
311,slide608,,
312,slide609,,
313,slide610,,
314,slide612,,
315,slide614,,
316,slide616,,
317,slide617,,
318,slide620,,
319,slide623,,
320,slide627,,
321,slide628,,
322,slide63,,
323,slide633,,
324,slide635,,
325,slide64,,
326,slide640,,
327,slide644,,
328,slide645,,
329,slide646,,
330,slide647,,
331,slide650,,
332,slide651,,
333,slide652,,
334,slide654,,
335,slide655,,
336,slide657,,
337,slide659,,
338,slide66,,
339,slide660,,
340,slide661,,
341,slide662,,
342,slide665,,
343,slide668,,
344,slide67,,
345,slide670,,
346,slide671,,
347,slide672,,
348,slide674,,
349,slide676,,
350,slide678,,
351,slide679,,
352,slide68,,
353,slide681,,
354,slide683,,
355,slide684,,
356,slide688,,
357,slide689,,
358,slide69,,
359,slide690,,
360,slide692,,
361,slide693,,
362,slide698,,
363,slide701,,
364,slide702,,
365,slide706,,
366,slide709,,
367,slide712,,
368,slide713,,
369,slide716,,
370,slide717,,
371,slide719,,
372,slide720,,
373,slide721,,
374,slide725,,
375,slide726,,
376,slide728,,
377,slide731,,
378,slide732,,
379,slide733,,
380,slide734,,
381,slide736,,
382,slide738,,
383,slide741,,
384,slide742,,
385,slide744,,
386,slide746,,
387,slide747,,
388,slide749,,
389,slide75,,
390,slide750,,
391,slide751,,
392,slide754,,
393,slide1002,,
394,slide1010,,
395,slide1014,,
396,slide1020,,
397,slide1026,,
398,slide103,,
399,slide1038,,
400,slide1044,,
401,slide1046,,
402,slide1048,,
403,slide1050,,
404,slide1057,,
405,slide106,,
406,slide110,,
407,slide112,,
408,slide118,,
409,slide120,,
410,slide121,,
411,slide122,,
412,slide123,,
413,slide124,,
414,slide129,,
415,slide137,,
416,slide14,,
417,slide143,,
418,slide144,,
419,slide145,,
420,slide149,,
421,slide15,,
422,slide152,,
423,slide154,,
424,slide163,,
425,slide164,,
426,slide165,,
427,slide169,,
428,slide170,,
429,slide171,,
430,slide173,,
431,slide180,,
432,slide182,,
433,slide186,,
434,slide19,,
435,slide191,,
436,slide2,,
437,slide200,,
438,slide202,,
439,slide210,,
440,slide211,,
441,slide212,,
442,slide213,,
443,slide216,,
444,slide217,,
445,slide218,,
446,slide221,,
447,slide223,,
448,slide224,,
449,slide226,,
450,slide228,,
451,slide230,,
452,slide231,,
453,slide232,,
454,slide233,,
455,slide236,,
456,slide243,,
457,slide246,,
458,slide247,,
459,slide248,,
460,slide25,,
461,slide250,,
462,slide256,,
463,slide259,,
464,slide264,,
465,slide266,,
466,slide267,,
467,slide27,,
468,slide276,,
469,slide284,,
470,slide286,,
471,slide3,,
472,slide301,,
473,slide302,,
474,slide304,,
475,slide309,,
476,slide31,,
477,slide310,,
478,slide314,,
479,slide315,,
480,slide321,,
481,slide326,,
482,slide330,,
483,slide333,,
484,slide334,,
485,slide336,,
486,slide339,,
487,slide34,,
488,slide341,,
489,slide346,,
490,slide347,,
491,slide348,,
492,slide35,,
493,slide358,,
494,slide362,,
495,slide368,,
496,slide37,,
497,slide372,,
498,slide374,,
499,slide375,,
500,slide38,,
501,slide381,,
502,slide383,,
503,slide386,,
504,slide387,,
505,slide389,,
506,slide39,,
507,slide391,,
508,slide398,,
509,slide403,,
510,slide404,,
511,slide408,,
512,slide409,,
513,slide420,,
514,slide431,,
515,slide434,,
516,slide435,,
517,slide443,,
518,slide448,,
519,slide450,,
520,slide456,,
521,slide458,,
522,slide460,,
523,slide461,,
524,slide464,,
525,slide471,,
526,slide472,,
527,slide478,,
528,slide481,,
529,slide482,,
530,slide484,,
531,slide49,,
532,slide490,,
533,slide492,,
534,slide497,,
535,slide499,,
536,slide501,,
537,slide502,,
538,slide504,,
539,slide507,,
540,slide51,,
541,slide510,,
542,slide514,,
543,slide516,,
544,slide523,,
545,slide526,,
546,slide527,,
547,slide531,,
548,slide536,,
549,slide537,,
550,slide539,,
551,slide540,,
552,slide542,,
553,slide545,,
554,slide547,,
555,slide549,,
556,slide551,,
557,slide553,,
558,slide559,,
559,slide56,,
560,slide563,,
561,slide564,,
562,slide571,,
563,slide572,,
564,slide574,,
565,slide575,,
566,slide577,,
567,slide58,,
568,slide583,,
569,slide586,,
570,slide588,,
571,slide589,,
572,slide592,,
573,slide593,,
574,slide597,,
575,slide598,,
576,slide599,,
577,slide60,,
578,slide600,,
579,slide603,,
580,slide61,,
581,slide611,,
582,slide618,,
583,slide622,,
584,slide624,,
585,slide625,,
586,slide626,,
587,slide629,,
588,slide630,,
589,slide631,,
590,slide634,,
591,slide636,,
592,slide637,,
593,slide638,,
594,slide639,,
595,slide643,,
596,slide648,,
597,slide649,,
598,slide653,,
599,slide656,,
600,slide663,,
601,slide664,,
602,slide669,,
603,slide677,,
604,slide680,,
605,slide686,,
606,slide687,,
607,slide691,,
608,slide694,,
609,slide695,,
610,slide697,,
611,slide699,,
612,slide7,,
613,slide700,,
614,slide703,,
615,slide705,,
616,slide707,,
617,slide708,,
618,slide710,,
619,slide711,,
620,slide714,,
621,slide715,,
622,slide72,,
623,slide724,,
624,slide727,,
625,slide73,,
626,slide735,,
627,slide737,,
628,slide740,,
629,slide743,,
630,slide745,,
631,slide752,,
632,slide753,,
633,slide76,,
634,slide766,,
635,slide769,,
