,train,val,test
0,slide10,slide582,slide702
1,slide100,slide113,slide861
2,slide1001,slide805,slide270
3,slide1003,slide963,slide410
4,slide1004,slide1036,slide190
5,slide1008,slide340,slide896
6,slide101,slide16,slide942
7,slide1011,slide794,slide616
8,slide1012,slide1006,slide1056
9,slide1013,slide66,slide429
10,slide1015,slide742,slide1047
11,slide1016,slide364,slide672
12,slide1017,slide946,slide446
13,slide1018,slide4,slide953
14,slide1019,slide876,slide109
15,slide102,slide1007,slide407
16,slide1021,slide689,slide197
17,slide1022,slide363,slide142
18,slide1023,slide786,slide18
19,slide1024,slide1009,slide652
20,slide1027,slide337,slide933
21,slide1028,slide55,slide848
22,slide1029,slide647,slide265
23,slide1030,slide998,slide973
24,slide1032,slide412,slide607
25,slide1033,slide934,slide167
26,slide1034,slide1037,slide567
27,slide1035,slide117,slide573
28,slide1039,slide65,slide1000
29,slide104,slide350,slide837
30,slide1040,slide322,slide159
31,slide1041,slide462,slide688
32,slide1042,slide54,slide282
33,slide1049,slide932,slide378
34,slide105,slide153,slide489
35,slide1051,slide395,slide541
36,slide1053,slide258,slide419
37,slide1054,slide52,slide886
38,slide1055,slide777,slide242
39,slide1058,slide546,slide46
40,slide108,slide658,slide136
41,slide11,slide178,slide868
42,slide111,slide82,slide356
43,slide114,slide219,slide1043
44,slide115,slide802,slide986
45,slide116,slide440,slide162
46,slide119,slide548,slide960
47,slide12,slide989,slide854
48,slide125,slide130,slide1045
49,slide126,slide353,slide503
50,slide127,slide661,slide834
51,slide128,slide195,slide1
52,slide13,slide891,slide621
53,slide131,slide423,slide75
54,slide133,slide683,slide817
55,slide134,slide570,slide277
56,slide138,slide390,slide441
57,slide139,slide132,slide758
58,slide140,slide294,slide865
59,slide141,slide852,slide780
60,slide146,slide413,slide782
61,slide147,slide367,slide244
62,slide148,slide480,slide41
63,slide150,slide512,slide884
64,slide155,slide351,slide849
65,slide156,slide1005,slide941
66,slide157,slide952,slide61
67,slide158,slide1052,slide824
68,slide160,slide76,slide611
69,slide161,slide669,slide373
70,slide168,slide435,slide547
71,slide17,slide171,slide542
72,slide175,slide15,slide514
73,slide176,slide393,slide743
74,slide179,slide531,slide443
75,slide181,slide60,slide926
76,slide183,slide935,slide186
77,slide184,slide839,slide820
78,slide185,slide553,slide256
79,slide187,slide787,slide224
80,slide188,slide120,slide8
81,slide189,slide983,slide448
82,slide192,slide943,slide948
83,slide193,slide604,slide309
84,slide194,slide929,slide631
85,slide196,slide551,slide164
86,slide198,slide890,slide359
87,slide199,slide74,slide31
88,slide20,slide35,slide83
89,slide201,slide266,slide302
90,slide203,slide96,slide563
91,slide204,slide788,slide1025
92,slide205,slide321,slide330
93,slide206,slide527,slide365
94,slide207,slide58,slide460
95,slide208,slide847,slide504
96,slide209,slide962,slide191
97,slide21,slide499,slide403
98,slide214,slide368,slide656
99,slide215,slide39,slide575
100,slide22,slide497,slide456
101,slide220,slide490,slide872
102,slide222,slide170,slide341
103,slide225,slide545,slide229
104,slide227,slide594,slide870
105,slide23,slide819,slide828
106,slide234,,
107,slide235,,
108,slide237,,
109,slide239,,
110,slide24,,
111,slide240,,
112,slide241,,
113,slide245,,
114,slide249,,
115,slide252,,
116,slide253,,
117,slide254,,
118,slide255,,
119,slide257,,
120,slide260,,
121,slide261,,
122,slide262,,
123,slide263,,
124,slide268,,
125,slide271,,
126,slide272,,
127,slide273,,
128,slide274,,
129,slide275,,
130,slide278,,
131,slide28,,
132,slide280,,
133,slide281,,
134,slide283,,
135,slide285,,
136,slide287,,
137,slide288,,
138,slide289,,
139,slide29,,
140,slide290,,
141,slide291,,
142,slide292,,
143,slide293,,
144,slide295,,
145,slide296,,
146,slide297,,
147,slide298,,
148,slide299,,
149,slide30,,
150,slide300,,
151,slide303,,
152,slide305,,
153,slide311,,
154,slide312,,
155,slide313,,
156,slide316,,
157,slide317,,
158,slide318,,
159,slide319,,
160,slide32,,
161,slide323,,
162,slide324,,
163,slide325,,
164,slide327,,
165,slide328,,
166,slide329,,
167,slide33,,
168,slide331,,
169,slide332,,
170,slide335,,
171,slide338,,
172,slide342,,
173,slide343,,
174,slide345,,
175,slide349,,
176,slide352,,
177,slide354,,
178,slide355,,
179,slide36,,
180,slide360,,
181,slide361,,
182,slide369,,
183,slide370,,
184,slide371,,
185,slide376,,
186,slide377,,
187,slide379,,
188,slide380,,
189,slide382,,
190,slide384,,
191,slide385,,
192,slide388,,
193,slide392,,
194,slide394,,
195,slide396,,
196,slide397,,
197,slide399,,
198,slide40,,
199,slide400,,
200,slide401,,
201,slide405,,
202,slide406,,
203,slide411,,
204,slide414,,
205,slide415,,
206,slide416,,
207,slide418,,
208,slide42,,
209,slide421,,
210,slide422,,
211,slide424,,
212,slide426,,
213,slide427,,
214,slide43,,
215,slide430,,
216,slide432,,
217,slide433,,
218,slide436,,
219,slide437,,
220,slide439,,
221,slide44,,
222,slide444,,
223,slide447,,
224,slide449,,
225,slide45,,
226,slide451,,
227,slide452,,
228,slide453,,
229,slide454,,
230,slide455,,
231,slide459,,
232,slide463,,
233,slide465,,
234,slide466,,
235,slide467,,
236,slide468,,
237,slide469,,
238,slide47,,
239,slide470,,
240,slide473,,
241,slide474,,
242,slide475,,
243,slide476,,
244,slide477,,
245,slide479,,
246,slide483,,
247,slide486,,
248,slide487,,
249,slide488,,
250,slide491,,
251,slide493,,
252,slide494,,
253,slide496,,
254,slide498,,
255,slide5,,
256,slide50,,
257,slide500,,
258,slide505,,
259,slide508,,
260,slide511,,
261,slide513,,
262,slide515,,
263,slide517,,
264,slide518,,
265,slide519,,
266,slide520,,
267,slide521,,
268,slide522,,
269,slide524,,
270,slide525,,
271,slide528,,
272,slide529,,
273,slide53,,
274,slide530,,
275,slide532,,
276,slide534,,
277,slide535,,
278,slide538,,
279,slide543,,
280,slide544,,
281,slide550,,
282,slide552,,
283,slide554,,
284,slide556,,
285,slide557,,
286,slide558,,
287,slide560,,
288,slide561,,
289,slide565,,
290,slide566,,
291,slide568,,
292,slide569,,
293,slide57,,
294,slide578,,
295,slide579,,
296,slide580,,
297,slide581,,
298,slide584,,
299,slide585,,
300,slide587,,
301,slide59,,
302,slide590,,
303,slide591,,
304,slide596,,
305,slide6,,
306,slide601,,
307,slide602,,
308,slide608,,
309,slide609,,
310,slide610,,
311,slide612,,
312,slide613,,
313,slide614,,
314,slide617,,
315,slide62,,
316,slide620,,
317,slide623,,
318,slide627,,
319,slide628,,
320,slide63,,
321,slide633,,
322,slide635,,
323,slide64,,
324,slide640,,
325,slide641,,
326,slide644,,
327,slide645,,
328,slide646,,
329,slide650,,
330,slide651,,
331,slide654,,
332,slide655,,
333,slide657,,
334,slide659,,
335,slide660,,
336,slide662,,
337,slide665,,
338,slide666,,
339,slide667,,
340,slide668,,
341,slide67,,
342,slide670,,
343,slide671,,
344,slide673,,
345,slide674,,
346,slide675,,
347,slide676,,
348,slide678,,
349,slide679,,
350,slide68,,
351,slide681,,
352,slide682,,
353,slide684,,
354,slide69,,
355,slide690,,
356,slide692,,
357,slide693,,
358,slide696,,
359,slide698,,
360,slide70,,
361,slide701,,
362,slide704,,
363,slide706,,
364,slide709,,
365,slide71,,
366,slide712,,
367,slide713,,
368,slide716,,
369,slide717,,
370,slide718,,
371,slide719,,
372,slide720,,
373,slide721,,
374,slide725,,
375,slide726,,
376,slide728,,
377,slide730,,
378,slide731,,
379,slide732,,
380,slide733,,
381,slide734,,
382,slide736,,
383,slide738,,
384,slide739,,
385,slide741,,
386,slide744,,
387,slide746,,
388,slide747,,
389,slide749,,
390,slide750,,
391,slide751,,
392,slide754,,
393,slide1002,,
394,slide1010,,
395,slide1014,,
396,slide1020,,
397,slide1026,,
398,slide103,,
399,slide1031,,
400,slide1038,,
401,slide1044,,
402,slide1046,,
403,slide1048,,
404,slide1050,,
405,slide1057,,
406,slide106,,
