,train,val,test
0,slide1,slide193,slide1045
1,slide10,slide939,slide552
2,slide100,slide488,slide946
3,slide1001,slide844,slide349
4,slide1003,slide338,slide54
5,slide1004,slide195,slide80
6,slide1006,slide22,slide67
7,slide1007,slide136,slide86
8,slide1009,slide290,slide185
9,slide101,slide968,slide736
10,slide1011,slide360,slide671
11,slide1012,slide884,slide42
12,slide1015,slide633,slide877
13,slide1016,slide407,slide978
14,slide1017,slide684,slide853
15,slide1018,slide803,slide1022
16,slide1019,slide667,slide1027
17,slide102,slide161,slide640
18,slide1021,slide427,slide961
19,slide1023,slide1005,slide1000
20,slide1024,slide454,slide157
21,slide1028,slide283,slide356
22,slide1030,slide292,slide426
23,slide1032,slide1013,slide1041
24,slide1033,slide70,slide449
25,slide1034,slide240,slide519
26,slide1035,slide241,slide351
27,slide1036,slide679,slide272
28,slide1037,slide93,slide30
29,slide1039,slide690,slide324
30,slide104,slide13,slide16
31,slide1040,slide726,slide834
32,slide1043,slide113,slide869
33,slide1047,slide511,slide476
34,slide105,slide617,slide142
35,slide1053,slide355,slide295
36,slide1054,slide343,slide196
37,slide1055,slide712,slide260
38,slide1056,slide934,slide298
39,slide1058,slide89,slide175
40,slide108,slide1049,slide654
41,slide109,slide406,slide915
42,slide11,slide689,slide585
43,slide111,slide780,slide658
44,slide115,slide660,slide245
45,slide116,slide190,slide652
46,slide117,slide942,slide215
47,slide119,slide282,slide473
48,slide12,slide945,slide361
49,slide125,slide234,slide1051
50,slide126,slide451,slide779
51,slide127,slide1029,slide852
52,slide128,slide303,slide591
53,slide130,slide804,slide898
54,slide131,slide1042,slide68
55,slide132,slide949,slide493
56,slide133,slide529,slide676
57,slide134,slide791,slide114
58,slide138,slide746,slide1008
59,slide139,slide206,slide255
60,slide140,slide9,slide760
61,slide141,slide55,slide568
62,slide146,slide46,slide392
63,slide147,slide394,slide253
64,slide148,slide535,slide466
65,slide150,slide544,slide718
66,slide153,slide703,slide264
67,slide155,slide663,slide435
68,slide156,slide15,slide510
69,slide158,slide867,slide599
70,slide159,slide971,slide144
71,slide160,slide724,slide248
72,slide162,slide56,slide715
73,slide167,slide256,slide112
74,slide168,slide625,slide223
75,slide17,slide745,slide626
76,slide176,slide76,slide966
77,slide178,slide210,slide947
78,slide179,slide49,slide375
79,slide18,slide955,slide766
80,slide181,slide96,slide870
81,slide183,slide107,slide907
82,slide184,slide250,slide892
83,slide187,slide988,slide171
84,slide188,slide959,slide39
85,slide189,slide478,slide165
86,slide192,slide630,slide420
87,slide194,slide820,slide35
88,slide197,slide307,slide835
89,slide198,slide927,slide643
90,slide199,slide893,slide166
91,slide20,slide899,slide829
92,slide201,slide514,slide597
93,slide203,slide499,slide799
94,slide204,slide358,slide572
95,slide205,slide383,slide576
96,slide207,slide200,slide772
97,slide208,slide391,slide996
98,slide209,slide458,slide276
99,slide21,slide259,slide526
100,slide214,slide948,slide233
101,slide219,slide740,slide611
102,slide220,slide1052,slide1025
103,slide222,slide830,slide346
104,slide225,slide61,slide781
105,slide227,slide551,slide51
106,slide23,,
107,slide235,,
108,slide237,,
109,slide239,,
110,slide24,,
111,slide242,,
112,slide244,,
113,slide249,,
114,slide252,,
115,slide254,,
116,slide257,,
117,slide258,,
118,slide261,,
119,slide262,,
