,train,val,test
0,slide1,slide175,slide206
1,slide10,slide949,slide208
2,slide100,slide63,slide569
3,slide1000,slide157,slide578
4,slide1001,slide821,slide127
5,slide1004,slide42,slide908
6,slide1007,slide730,slide702
7,slide1008,slide651,slide525
8,slide1009,slide136,slide999
9,slide1011,slide856,slide741
10,slide1013,slide613,slide159
11,slide1015,slide397,slide1045
12,slide1017,slide494,slide641
13,slide1018,slide633,slide462
14,slide1019,slide419,slide972
15,slide102,slide607,slide981
16,slide1021,slide46,slide841
17,slide1022,slide720,slide887
18,slide1023,slide1016,slide183
19,slide1024,slide158,slide98
20,slide1027,slide187,slide739
21,slide1028,slide199,slide410
22,slide1029,slide424,slide328
23,slide1030,slide466,slide556
24,slide1032,slide557,slide672
25,slide1033,slide204,slide139
26,slide1034,slide803,slide660
27,slide1035,slide652,slide950
28,slide1036,slide918,slide732
29,slide1039,slide160,slide1005
30,slide104,slide317,slide17
31,slide1041,slide561,slide801
32,slide1042,slide473,slide406
33,slide1043,slide257,slide486
34,slide1047,slide911,slide765
35,slide1049,slide114,slide1012
36,slide105,slide503,slide982
37,slide1051,slide392,slide188
38,slide1053,slide590,slide242
39,slide1055,slide640,slide851
40,slide1058,slide865,slide305
41,slide108,slide413,slide518
42,slide109,slide252,slide275
43,slide11,slide768,slide179
44,slide111,slide635,slide1037
45,slide113,slide763,slide345
46,slide115,slide297,slide1040
47,slide116,slide834,slide196
48,slide119,slide6,slide395
49,slide12,slide704,slide529
50,slide125,slide432,slide132
51,slide126,slide717,slide23
52,slide128,slide655,slide849
53,slide13,slide131,slide776
54,slide130,slide1056,slide808
55,slide133,slide658,slide147
56,slide134,slide957,slide1054
57,slide138,slide291,slide272
58,slide140,slide760,slide101
59,slide141,slide1003,slide117
60,slide142,slide361,slide1006
61,slide146,slide793,slide627
62,slide148,slide459,slide842
63,slide150,slide941,slide805
64,slide153,slide71,slide97
65,slide155,slide863,slide184
66,slide156,slide997,slide481
67,slide16,slide58,slide7
68,slide161,slide871,slide545
69,slide162,slide604,slide507
70,slide167,slide94,slide135
71,slide168,slide618,slide956
72,slide176,slide901,slide603
73,slide178,slide966,slide639
74,slide18,slide221,slide938
75,slide181,slide490,slide691
76,slide185,slide501,slide907
