,train,val,test
0,slide1,slide873,slide401
1,slide10,slide579,slide28
2,slide100,slide905,slide153
3,slide1000,slide768,slide159
4,slide1001,slide1043,slide290
5,slide1003,slide969,slide500
6,slide1004,slide751,slide90
7,slide1005,slide285,slide529
8,slide1006,slide270,slide289
9,slide1007,slide1022,slide968
10,slide1008,slide239,slide609
11,slide1009,slide863,slide672
12,slide101,slide388,slide1054
13,slide1012,slide732,slide582
14,slide1013,slide87,slide670
15,slide1015,slide1053,slide511
16,slide1016,slide128,slide245
17,slide1017,slide762,slide525
18,slide1018,slide596,slide449
19,slide1019,slide953,slide568
20,slide102,slide222,slide57
21,slide1021,slide303,slide779
22,slide1023,slide69,slide552
23,slide1024,slide351,slide655
24,slide1027,slide534,slide689
25,slide1028,slide747,slide908
26,slide1029,slide591,slide468
27,slide1030,slide433,slide40
28,slide1032,slide532,slide627
29,slide1033,slide746,slide758
30,slide1034,slide761,slide848
31,slide1035,slide989,slide24
32,slide1036,slide675,slide1040
33,slide1037,slide818,slide659
34,slide1039,slide62,slide160
35,slide104,slide194,slide63
36,slide1041,slide1011,slide332
37,slide1042,slide995,slide136
38,slide1045,slide744,slide792
39,slide1047,slide949,slide981
40,slide1049,slide156,slide415
41,slide105,slide541,slide355
42,slide1051,slide181,slide974
43,slide1055,slide343,slide647
44,slide1056,slide544,slide713
45,slide1058,slide682,slide192
46,slide108,slide117,slide554
47,slide11,slide319,slide59
48,slide111,slide422,slide109
49,slide113,slide116,slide414
50,slide114,slide131,slide844
51,slide115,slide50,slide453
52,slide119,slide804,slide628
53,slide12,slide617,slide658
54,slide125,slide651,slide203
55,slide126,slide493,slide889
56,slide127,slide805,slide244
57,slide13,slide973,slide608
58,slide130,slide518,slide22
59,slide132,slide810,slide252
60,slide133,slide679,slide263
61,slide134,slide573,slide759
62,slide138,slide390,slide569
63,slide139,slide528,slide725
64,slide140,slide162,slide437
65,slide141,slide483,slide296
66,slide142,slide537,slide129
67,slide146,slide921,slide110
68,slide147,slide509,slide72
69,slide148,slide180,slide398
70,slide150,slide687,slide7
71,slide155,slide169,slide784
72,slide157,slide154,slide383
73,slide158,slide502,slide336
74,slide16,slide820,slide703
75,slide161,slide306,slide386
76,slide167,slide247,slide722
77,slide168,slide359,slide523
78,slide17,slide460,slide598
79,slide175,slide266,slide870
80,slide176,slide1025,slide988
81,slide178,slide638,slide218
82,slide179,slide456,slide990
83,slide18,slide542,slide785
84,slide183,slide358,slide58
85,slide184,slide495,slide120
86,slide185,slide619,slide872
87,slide187,slide457,slide118
88,slide188,slide774,slide902
89,slide189,slide901,slide996
90,slide190,slide547,slide307
91,slide193,slide951,slide231
92,slide195,slide980,slide490
93,slide196,slide987,slide700
94,slide197,slide243,slide143
95,slide198,slide34,slide464
96,slide199,slide947,slide106
97,slide20,slide574,slide589
98,slide201,slide831,slide699
99,slide204,slide527,slide871
100,slide205,slide1044,slide375
101,slide206,slide770,slide745
102,slide207,slide697,slide977
103,slide208,slide94,slide781
104,slide209,slide766,slide705
105,slide21,slide835,slide540
106,slide214,,
107,slide215,,
108,slide219,,
109,slide220,,
110,slide225,,
111,slide227,,
112,slide23,,
113,slide234,,
114,slide235,,
115,slide237,,
116,slide240,,
117,slide241,,
118,slide242,,
119,slide249,,
120,slide253,,
121,slide254,,
122,slide255,,
123,slide257,,
124,slide258,,
125,slide260,,
126,slide261,,
127,slide262,,
128,slide265,,
129,slide268,,
130,slide271,,
131,slide272,,
132,slide273,,
133,slide274,,
134,slide275,,
135,slide277,,
136,slide278,,
137,slide280,,
138,slide281,,
139,slide282,,
140,slide283,,
141,slide287,,
142,slide288,,
143,slide29,,
144,slide291,,
145,slide292,,
146,slide293,,
147,slide294,,
148,slide295,,
149,slide297,,
150,slide298,,
151,slide299,,
152,slide30,,
153,slide300,,
154,slide305,,
155,slide311,,
156,slide312,,
157,slide313,,
158,slide316,,
159,slide317,,
160,slide318,,
161,slide32,,
162,slide322,,
163,slide323,,
164,slide324,,
165,slide325,,
166,slide327,,
167,slide328,,
168,slide329,,
169,slide33,,
170,slide331,,
171,slide335,,
172,slide337,,
173,slide338,,
174,slide340,,
175,slide342,,
176,slide345,,
177,slide349,,
178,slide350,,
179,slide352,,
180,slide353,,
181,slide354,,
182,slide356,,
183,slide36,,
184,slide360,,
185,slide361,,
186,slide363,,
187,slide364,,
188,slide367,,
189,slide369,,
190,slide370,,
191,slide371,,
192,slide376,,
193,slide377,,
194,slide378,,
195,slide379,,
196,slide380,,
197,slide382,,
198,slide384,,
199,slide385,,
200,slide392,,
201,slide394,,
202,slide395,,
203,slide396,,
204,slide397,,
205,slide399,,
206,slide4,,
207,slide400,,
208,slide405,,
209,slide406,,
210,slide407,,
211,slide41,,
212,slide410,,
213,slide411,,
214,slide412,,
215,slide413,,
216,slide416,,
217,slide418,,
218,slide419,,
219,slide42,,
220,slide421,,
221,slide423,,
222,slide424,,
223,slide426,,
224,slide427,,
225,slide429,,
226,slide43,,
227,slide430,,
228,slide432,,
229,slide436,,
230,slide439,,
231,slide44,,
232,slide440,,
233,slide441,,
234,slide444,,
235,slide446,,
236,slide447,,
237,slide45,,
238,slide451,,
239,slide452,,
240,slide454,,
241,slide455,,
242,slide459,,
243,slide46,,
244,slide462,,
245,slide463,,
246,slide465,,
247,slide466,,
248,slide467,,
249,slide469,,
250,slide47,,
251,slide470,,
252,slide473,,
253,slide474,,
254,slide475,,
255,slide476,,
256,slide477,,
257,slide479,,
258,slide480,,
259,slide486,,
260,slide487,,
261,slide488,,
262,slide489,,
263,slide491,,
264,slide494,,
265,slide496,,
266,slide498,,
267,slide5,,
268,slide503,,
269,slide505,,
270,slide508,,
271,slide512,,
272,slide513,,
273,slide515,,
274,slide517,,
275,slide519,,
276,slide52,,
277,slide520,,
278,slide521,,
279,slide522,,
280,slide524,,
281,slide53,,
282,slide530,,
283,slide535,,
284,slide538,,
285,slide54,,
286,slide543,,
287,slide546,,
288,slide548,,
289,slide55,,
290,slide550,,
291,slide556,,
292,slide557,,
293,slide558,,
294,slide560,,
295,slide561,,
296,slide565,,
297,slide566,,
298,slide567,,
299,slide570,,
300,slide578,,
301,slide580,,
302,slide581,,
303,slide584,,
304,slide585,,
305,slide587,,
306,slide590,,
307,slide6,,
308,slide601,,
309,slide602,,
310,slide607,,
311,slide610,,
312,slide612,,
313,slide613,,
314,slide1002,,
315,slide1010,,
316,slide1014,,
317,slide1020,,
318,slide1026,,
319,slide103,,
320,slide1031,,
321,slide1038,,
322,slide1046,,
323,slide1048,,
324,slide1050,,
325,slide1052,,
326,slide1057,,
327,slide107,,
328,slide112,,
329,slide121,,
330,slide122,,
331,slide123,,
332,slide124,,
333,slide135,,
334,slide137,,
335,slide14,,
336,slide144,,
337,slide145,,
338,slide149,,
339,slide15,,
340,slide151,,
341,slide152,,
342,slide163,,
343,slide164,,
344,slide165,,
345,slide166,,
346,slide170,,
347,slide171,,
348,slide172,,
349,slide173,,
350,slide174,,
351,slide177,,
352,slide182,,
353,slide186,,
354,slide19,,
355,slide191,,
356,slide2,,
357,slide200,,
358,slide202,,
359,slide210,,
360,slide211,,
361,slide212,,
362,slide213,,
363,slide216,,
364,slide217,,
365,slide221,,
366,slide223,,
367,slide224,,
368,slide226,,
369,slide228,,
370,slide229,,
371,slide230,,
372,slide232,,
373,slide233,,
374,slide236,,
375,slide238,,
376,slide246,,
377,slide248,,
378,slide25,,
379,slide250,,
380,slide251,,
381,slide256,,
382,slide259,,
383,slide26,,
384,slide264,,
385,slide267,,
386,slide269,,
387,slide27,,
388,slide276,,
389,slide279,,
390,slide284,,
391,slide286,,
392,slide3,,
393,slide301,,
394,slide302,,
395,slide304,,
396,slide308,,
397,slide309,,
398,slide31,,
399,slide310,,
400,slide314,,
401,slide315,,
402,slide320,,
403,slide321,,
404,slide326,,
405,slide330,,
406,slide333,,
407,slide334,,
408,slide339,,
409,slide341,,
410,slide344,,
411,slide346,,
412,slide347,,
413,slide348,,
414,slide35,,
415,slide357,,
416,slide362,,
417,slide365,,
418,slide366,,
419,slide368,,
420,slide37,,
421,slide372,,
422,slide373,,
423,slide374,,
424,slide38,,
425,slide381,,
426,slide387,,
427,slide389,,
428,slide39,,
429,slide391,,
430,slide393,,
431,slide402,,
432,slide403,,
433,slide404,,
434,slide408,,
435,slide409,,
436,slide417,,
437,slide420,,
438,slide425,,
439,slide428,,
440,slide431,,
441,slide434,,
442,slide435,,
443,slide438,,
444,slide442,,
445,slide443,,
446,slide445,,
447,slide448,,
448,slide450,,
449,slide458,,
450,slide461,,
451,slide471,,
452,slide472,,
453,slide478,,
454,slide48,,
455,slide481,,
456,slide482,,
457,slide484,,
458,slide485,,
459,slide49,,
460,slide492,,
461,slide497,,
462,slide499,,
463,slide501,,
464,slide504,,
465,slide506,,
466,slide507,,
467,slide51,,
468,slide510,,
469,slide514,,
470,slide516,,
471,slide526,,
472,slide531,,
473,slide533,,
474,slide536,,
475,slide539,,
476,slide545,,
477,slide549,,
478,slide551,,
479,slide553,,
480,slide555,,
481,slide559,,
482,slide56,,
483,slide562,,
484,slide563,,
485,slide564,,
486,slide571,,
487,slide572,,
488,slide575,,
489,slide576,,
490,slide577,,
491,slide583,,
492,slide586,,
493,slide588,,
494,slide592,,
495,slide593,,
496,slide594,,
497,slide595,,
498,slide597,,
499,slide599,,
500,slide60,,
501,slide600,,
502,slide603,,
503,slide604,,
504,slide605,,
505,slide606,,
506,slide61,,
507,slide611,,
